codigo_a,codigo_b,establecimiento_a,establecimiento_b,score_nombre,score_direccion,mismo_telefono,misma_jornada,mismo_plan
13-26-0199-46,13-26-6879-46,COLEGIO EVANGÉLICO MIXTO BEREA,COLEGIO EVANGELICO MIXTO BEREA,100.0,30.0,True,True,True
13-26-0244-46,13-26-0245-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,100.0,47.4,True,True,True
13-26-0244-46,13-26-0246-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,100.0,61.5,True,True,True
13-26-0245-46,13-26-0246-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,100.0,50.0,True,True,True
13-17-0059-46,13-17-0073-46,"INSTITUTO PRIVADO DIVERSIFICADO MIXTO ""JOLOM KONOB""","INSTITUTO PRIVADO DIVERSIFICADO MIXTO ""JOLOM KONOB""",100.0,38.5,True,True,True
13-17-0060-46,13-17-0083-46,"COLEGIO PRIVADO MIXTO ""ELOHIM""","COLEGIO PRIVADO MIXTO ""ELOHIM""",100.0,58.0,True,True,True
13-17-0068-46,13-17-0069-46,LICEO TECNOLÓGICO BILINGÜE GUATEMALAN,LICEO TECNOLÓGICO BILINGÜE GUATEMALAN,100.0,100.0,True,True,True
13-30-0017-46,13-30-0018-46,"COLEGIO INTERCULTURAL PRIVADO MIXTO ""CIENCIA APLICADA""","COLEGIO INTERCULTURAL PRIVADO MIXTO ""CIENCIA APLICADA""",100.0,100.0,False,True,True
13-15-0051-46,13-15-0054-46,LICEO PRIVADO MIXTO MAM DE DESARROLLO EDUCATIVO,LICEO PRIVADO MIXTO MAM DE DESARROLLO EDUCATIVO,100.0,98.0,False,True,True
13-15-0061-46,13-15-0062-46,LICEO PRIVADO SEÑOR SAN MARTÍN,LICEO PRIVADO SEÑOR SAN MARTÍN,100.0,100.0,True,True,True
13-32-0043-46,13-32-0044-46,"INSTITUTO PRIVADO MIXTO ""DE LEÓN""","INSTITUTO PRIVADO MIXTO ""DE LEÓN""",100.0,100.0,True,True,True
13-32-0043-46,13-32-0047-46,"INSTITUTO PRIVADO MIXTO ""DE LEÓN""","INSTITUTO PRIVADO MIXTO ""DE LEÓN""",100.0,100.0,True,True,True
13-32-0044-46,13-32-0047-46,"INSTITUTO PRIVADO MIXTO ""DE LEÓN""","INSTITUTO PRIVADO MIXTO ""DE LEÓN""",100.0,100.0,True,True,True
13-32-0050-46,13-32-7023-46,COLEGIO PARROQUIAL MONSEÑOR ANDRÉS GIRÓN,COLEGIO PARROQUIAL MONSE%OR ANDRES GIRON,97.5,100.0,True,True,True
13-32-0051-46,13-32-0053-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,100.0,82.4,False,True,True
18-02-0108-46,18-02-0316-46,"INSTITUTO PRIVADO MIXTO DE FORMACION JUVENIL ""RIO DULCE""","INSTITUTO PRIVADO MIXTO DE FORMACIÓN JUVENIL ""RÍO DULCE""",100.0,100.0,True,True,True
18-02-0110-46,18-02-0317-46,"INSTITUTO PRIVADO MIXTO DE FORMACION JUVENIL ""RIO DULCE""","INSTITUTO PRIVADO MIXTO DE FORMACIÓN JUVENIL ""RÍO DULCE""",100.0,98.0,True,True,True
18-02-0276-46,18-02-0280-46,COLEGIO PARTICULAR MIXTO MUNDO JUVENIL,COLEGIO PARTICULAR MIXTO MUNDO JUVENIL,100.0,98.8,False,True,True
18-02-0382-46,18-02-0383-46,COLEGIO PARTICULAR MIXTO MUNDO JUVENIL,COLEGIO PARTICULAR MIXTO MUNDO JUVENIL,100.0,100.0,True,True,True
18-05-0084-46,18-05-0114-46,CENTRO EDUCATIVO MAYA,CENTRO EDUCATIVO MAYA,100.0,100.0,False,True,True
18-05-0084-46,18-05-0117-46,CENTRO EDUCATIVO MAYA,CENTRO EDUCATIVO MAYA,100.0,100.0,True,True,True
18-05-0086-46,18-05-0118-46,CENTRO EDUCATIVO MAYA,CENTRO EDUCATIVO MAYA,100.0,100.0,False,True,True
18-05-0105-46,18-05-3025-46,COLEGIO J. HARVARD,COLEGIO J. HARVARD,100.0,51.4,True,True,True
18-05-0114-46,18-05-0117-46,CENTRO EDUCATIVO MAYA,CENTRO EDUCATIVO MAYA,100.0,100.0,False,True,True
18-05-0124-46,18-05-0125-46,"LICEO PRIVADO MIXTO ""HAMA"" LIC. HOLCAR ALEXANDER MORALES ARROYO","LICEO PRIVADO MIXTO ""HAMA"" LIC. HOLCAR ALEXANDER MORALES ARROYO",100.0,100.0,False,True,True
18-05-0133-46,18-05-0134-46,"COLEGIO PRIVADO ""LIC. DAVID VELA""","COLEGIO PRIVADO ""LIC. DAVID VELA""",100.0,100.0,True,True,True
18-05-0146-46,18-05-0147-46,"COLEGIO CATOLICO MIXTO ""NUEVO SAN JOSÉ""","COLEGIO CATÓLICO MIXTO ""NUEVO SAN JOSÉ""",100.0,100.0,False,True,True
18-05-0152-46,18-05-0153-46,CENTRO EDUCATIVO MAYA,CENTRO EDUCATIVO MAYA,100.0,100.0,True,True,True
18-05-0152-46,18-05-0154-46,CENTRO EDUCATIVO MAYA,CENTRO EDUCATIVO MAYA,100.0,100.0,True,True,True
18-05-0153-46,18-05-0154-46,CENTRO EDUCATIVO MAYA,CENTRO EDUCATIVO MAYA,100.0,100.0,True,True,True
18-04-0010-46,18-04-0131-46,"CENTRO EDUCATIVO ""EMANUEL""","CENTRO EDUCATIVO ""EMANUEL""",100.0,100.0,False,True,True
18-04-0076-46,18-04-0077-46,"LICEO FORMACION BASICA Y PROFESIONAL ""LATINOAMERICANO""","LICEO DE FORMACION BASICA Y PROFESIONAL ""LATINOAMERICANO""",97.3,100.0,True,True,True
18-04-0083-46,18-04-0214-46,"CENTRO EDUCATIVO PRIVADO ""YATZAR NURIM""","CENTRO EDUCATIVO PRIVADO ""YATZAR NURIM""",100.0,100.0,False,True,True
18-04-0128-46,18-04-0182-46,LICEO DE CIENCIA Y TECNOLOGIA,LICEO DE CIENCIA Y TECNOLOGIA,100.0,100.0,False,True,True
18-04-0138-46,18-04-0418-46,CENTRO EDUCATIVO MAYA SYSTEMS,CENTRO EDUCATIVO MAYA SYSTEMS,100.0,100.0,True,True,True
18-04-0138-46,18-04-3261-46,CENTRO EDUCATIVO MAYA SYSTEMS,CENTRO EDUCATIVO MAYA SYSTEMS,100.0,100.0,True,True,True
18-04-0142-46,18-04-0146-46,LICEO TECNICO HERMANO PEDRO,LICEO TECNICO HERMANO PEDRO,100.0,100.0,True,True,True
18-04-0149-46,18-04-0150-46,INSTITUTO PRIVADO MIXTO ELITE,INSTITUTO PRIVADO MIXTO ELITE,100.0,100.0,False,True,True
18-04-0174-46,18-04-0177-46,LICEO ALVAREZ OVALLE,LICEO ALVAREZ OVALLE,100.0,100.0,False,True,True
18-04-0174-46,18-04-0228-46,LICEO ALVAREZ OVALLE,"LICEO ""ALVAREZ OVALLE""",95.2,97.1,True,True,True
18-04-0177-46,18-04-0228-46,LICEO ALVAREZ OVALLE,"LICEO ""ALVAREZ OVALLE""",95.2,97.1,False,True,True
18-04-0193-46,18-04-0194-46,LICEO IZABAL,LICEO IZABAL,100.0,100.0,False,True,True
18-04-0195-46,18-04-0218-46,LICEO IZABAL,LICEO IZABAL,100.0,100.0,False,True,True
18-04-0204-46,18-04-0205-46,"INSTITUTO PRIVADO MIXTO ""JOSÉ CECILIO DEL VALLE""","INSTITUTO PRIVADO MIXTO ""JOSÉ CECILIO DEL VALLE""",100.0,100.0,True,True,True
18-04-0204-46,18-04-0447-46,"INSTITUTO PRIVADO MIXTO ""JOSÉ CECILIO DEL VALLE""","INSTITUTO PRIVADO MIXTO ""JOSE CECILIO DEL VALLE""",100.0,100.0,True,True,True
18-04-0205-46,18-04-0447-46,"INSTITUTO PRIVADO MIXTO ""JOSÉ CECILIO DEL VALLE""","INSTITUTO PRIVADO MIXTO ""JOSE CECILIO DEL VALLE""",100.0,100.0,True,True,True
18-04-0208-46,18-04-0209-46,COLEGIO PRIVADO MIXTO BETHEZDA,"COLEGIO PRIVADO MIXTO ""BETHEZDA""",96.8,96.0,False,True,True
18-04-0236-46,18-04-0241-46,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,100.0,36.4,True,True,True
18-04-0236-46,18-04-0462-46,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,100.0,100.0,True,True,True
18-04-0236-46,18-04-0463-46,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,100.0,100.0,True,True,True
18-04-0241-46,18-04-0462-46,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,100.0,36.4,True,True,True
18-04-0241-46,18-04-0463-46,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,100.0,36.4,True,True,True
18-04-0246-46,18-04-0380-46,"""LICEO EDUCACIONAL MIXTO DEI VERBUM""","""LICEO EDUCACIONAL MIXTO DEI VERBUM""",100.0,100.0,True,True,True
18-04-0382-46,18-04-0383-46,"COLEGIO PRIVADO MIXTO VOCACIONAL ""MONTEMARIA""","COLEGIO PRIVADO MIXTO VOCACIONAL ""MONTEMARIA""",100.0,100.0,True,True,True
18-04-0390-46,18-04-1983-46,INSTITUTO PARTICULAR MIXTO RAFAEL AREVALO MARTINEZ,INSTITUTO PARTICULAR MIXTO RAFAEL AREVALO MARTINEZ,100.0,97.3,False,True,True
18-04-0405-46,18-04-0406-46,"COLEGIO PRIVADO MIXTO ""JIREH""","COLEGIO PRIVADO MIXTO ""JIREH""",100.0,100.0,False,True,True
18-04-0411-46,18-04-0412-46,"INSTITUTO PRIVADO MIXTO ""FUENTE DE VIDA""","INSTITUTO PRIVADO MIXTO ""FUENTE DE VIDA""",100.0,100.0,True,True,True
18-04-0418-46,18-04-3261-46,CENTRO EDUCATIVO MAYA SYSTEMS,CENTRO EDUCATIVO MAYA SYSTEMS,100.0,100.0,True,True,True
18-04-0422-46,18-04-0423-46,"INSTITUTO PRIVADO MIXTO ""CRISTO REY""","INSTITUTO PRIVADO MIXTO ""CRISTO REY""",100.0,100.0,True,True,True
18-04-0429-46,18-04-0431-46,"INSTITUTO PARTICULAR MIXTO ""GÉNESIS""","INSTITUTO PARTICULAR MIXTO ""GÉNESIS""",100.0,100.0,True,True,True
18-04-0434-46,18-04-0435-46,INSTITUTO PRIVADO MIXTO SAN JOSE,INSTITUTO PRIVADO MIXTO SAN JOSE,100.0,100.0,True,True,True
18-04-0441-46,18-04-0442-46,"INSTITUTO PRIVADO MIXTO ""DEJANDO HUELLA""","INSTITUTO PRIVADO MIXTO ""DEJANDO HUELLA""",100.0,100.0,True,True,True
18-04-0448-46,18-04-0449-46,INSTITUTO PARTICULAR MIXTO DE EDUCACION BÁSICA Y DIVERSIFICADA DR. PEDRO MOLINA,INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA Y DIVERSIFICADA DR. PEDRO MOLINA,100.0,100.0,False,True,True
18-04-0458-46,18-04-0459-46,CENTRO DE FORMACION PEDAGOGICA HERMANO PEDRO,CENTRO DE FORMACION PEDAGOGICA HERMANO PEDRO,100.0,100.0,True,True,True
18-04-0462-46,18-04-0463-46,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,100.0,100.0,True,True,True
18-04-0477-46,18-04-0486-46,"INSTITUTO PRIVADO MIXTO ""ELITE""","INSTITUTO PRIVADO MIXTO ""ELITE""",100.0,100.0,True,True,True
18-01-0073-46,18-01-3068-46,COLEGIO TECNICO PRIVADO MIXTO LA PATRIA,COLEGIO TÉCNICO PRIVADO MIXTO LA PATRIA,100.0,100.0,False,True,True
18-01-0182-46,18-01-0185-46,"INSTITUTO PARTICULAR MIXTO ""DESARROLLO Y CIENCIA""","INSTITUTO PARTICULAR MIXTO ""DESARROLLO Y CIENCIA""",100.0,100.0,False,True,True
18-01-0200-46,18-01-0319-46,"INSTITUTO PREUNIVERSITARIO DE IZABAL ""PREU""","INSTITUTO PREUNIVERSITARIO DE IZABAL ""PREU""",100.0,79.0,True,True,True
18-01-0209-46,18-01-0210-46,"CENTRO EDUCATIVO ""LICEO CENTROAMERICANO""","CENTRO EDUCATIVO ""LICEO CENTROAMERICANO""",100.0,100.0,True,True,True
18-01-0232-46,18-01-0287-46,CENTRO EDUCATIVO CONCEPCION DE MARIA,CENTRO EDUCATIVO CONCEPCION DE MARIA,100.0,100.0,True,True,True
18-01-0237-46,18-01-0404-46,LICEO TECNICO GUATEMALTECO IDETI,LICEO TECNICO GUATEMALTECO IDETI,100.0,83.3,False,True,True
18-01-0242-46,18-01-0243-46,INSTITUTO PARTICULAR MIXTO JOSE MARIA BONILLA RUANO,INSTITUTO PARTICULAR MIXTO JOSE MARIA BONILLA RUANO,100.0,100.0,True,True,True
18-01-0254-46,18-01-0256-46,INSTITUTO MIXTO INTEGRAL MARIA CHINCHILLA,INSTITUTO MIXTO INTEGRAL MARIA CHINCHILLA,100.0,100.0,True,True,True
18-01-0261-46,18-01-0262-46,LICEO TECNICO VOCACIONAL HARVARD DE GUATEMALA,LICEO TECNICO VOCACIONAL HARVARD DE GUATEMALA,100.0,30.6,True,True,True
18-01-0284-46,18-01-0285-46,LICEO EDUCATIVO DE FORMACION INTEGRAL FUENTE DE VIDA,LICEO EDUCATIVO DE FORMACION INTEGRAL FUENTE DE VIDA,100.0,100.0,True,True,True
18-01-0305-46,18-01-0307-46,"INSTITUTO INTERCULTURAL MIXTO ""KATOK WINAQ""","INSTITUTO INTERCULTURAL MIXTO ""KATOK WINAQ""",100.0,100.0,True,True,True
18-01-0306-46,18-01-0308-46,"INSTITUTO INTERCULTURAL MIXTO ""KATOK WINAQ""","INSTITUTO INTERCULTURAL MIXTO ""KATOK WINAQ""",100.0,100.0,True,True,True
18-01-0320-46,18-01-3245-46,"COLEGIO PARTICULAR MIXTO ""MATÍAS DE GÁLVEZ""",COLEGIO PARTICULAR MIXTO 'MATIAS DE GALVEZ',95.3,94.2,True,True,True
18-01-0325-46,18-01-2919-46,"INSTITUTO PARTICULAR MIXTO ""EL DIVINO MAESTRO""","INSTITUTO PARTICULAR MIXTO ""EL DIVINO MAESTRO""",100.0,72.5,True,True,True
18-01-0343-46,18-01-0344-46,LICEO MIXTO BILINGÜE CANADIENSE,LICEO MIXTO BINLINGÜE CANADIENSE,98.4,100.0,True,True,True
18-01-0350-46,18-01-0351-46,"COLEGIO TECNICO PRIVADO MIXTO ""SAN JOSE""","COLEGIO TECNICO PRIVADO MIXTO ""SAN JOSE""",100.0,100.0,True,True,True
18-01-0359-46,18-01-2928-46,"COLEGIO PARTICULAR MIXTO ""MIGUEL ANGEL ASTURIAS""",COLEGIO PARTICULAR MIXTO 'MIGUEL ANGEL ASTURIAS',95.8,74.5,False,True,True
18-01-0376-46,18-01-0377-46,"INSTITUTO PARTICULAR MIXTO ""ADONAI""","INSTITUTO PARTICULAR MIXTO ""ADONAI""",100.0,100.0,True,True,True
18-01-0376-46,18-01-0378-46,"INSTITUTO PARTICULAR MIXTO ""ADONAI""","INSTITUTO PARTICULAR MIXTO ""ADONAI""",100.0,100.0,True,True,True
18-01-0377-46,18-01-0378-46,"INSTITUTO PARTICULAR MIXTO ""ADONAI""","INSTITUTO PARTICULAR MIXTO ""ADONAI""",100.0,100.0,True,True,True
18-01-1083-46,18-01-1973-46,COLEGIO BILINGUE PARA SEÑORITAS 'SANTA MARTHA',COLEGIO BILINGUE PARA SEÑORITAS 'SANTA MARTHA',100.0,100.0,False,True,True
18-01-2823-46,18-01-2830-46,COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION INTEGRAL EN COMPUTACION CEIF COMP,"COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION INTEGRAL EN COMPUTACION, CEIF COMP",99.4,85.4,True,True,True
21-01-0231-46,21-01-0233-46,COLEGIO PARTICULAR MIXTO POR MADUREZ OSCAR DE LEON PALACIOS,COLEGIO PARTICULAR MIXTO POR MADUREZ OSCAR DE LEON PALACIOS,100.0,100.0,False,True,True
21-01-0256-46,21-01-0297-46,"COLEGIO ""SAGRADO CORAZON""","COLEGIO ""SAGRADO CORAZON""",100.0,98.9,True,True,True
21-01-0325-46,21-01-0379-46,"INSTITUTO PRIVADO ""LICEO INTERAMERICANO""","INSTITUTO PRIVADO ""LICEO INTERAMERICANO""",100.0,91.1,False,True,True
21-01-0359-46,21-01-1456-46,"COLEGIO PARTICULAR MIXTO ""LICEO JALAPA""",COLEGIO PARTICULAR MIXTO 'LICEO JALAPA',94.9,99.1,True,True,True
21-01-0369-46,21-01-0370-46,COLEGIO PARTICULAR MIXTO OSCAR DE LEÓN PALACIOS,COLEGIO PARTICULAR MIXTO OSCAR DE LEÓN PALACIOS,100.0,98.1,True,True,True
21-01-0382-46,21-01-0383-46,"COLEGIO PREUNIVERSITARIO ""JUAN PABLO II""","COLEGIO PREUNIVERSITARIO ""JUAN PABLO II""",100.0,100.0,False,True,True
21-07-0001-46,21-07-0092-46,"COLEGIO PARTICULAR MIXTO ""EL DIVINO MAESTRO""","COLEGIO PARTICULAR MIXTO ""EL DIVINO MAESTRO""",100.0,66.7,True,True,True
21-07-0089-46,21-07-0101-46,COLEGIO PARTICULAR MIXTO CENTRO DE ESTUDIOS DE INFORMATICA COMPUMASTER,COLEGIO PARTICULAR MIXTO CENTRO DE ESTUDIOS DE INFORMÁTICA COMPUMASTER,100.0,97.9,True,True,True
21-05-0033-46,21-05-0035-46,"COLEGIO PARTICULAR MIXTO ""MONTEOLIVO""","COLEGIO PARTICULAR MIXTO ""MONTEOLIVO""",100.0,100.0,False,True,True
21-03-0027-46,21-03-0029-46,"COLEGIO DEL NIVEL MEDIO ""SUPERACION""","COLEGIO DEL NIVEL MEDIO ""SUPERACION""",100.0,97.1,False,True,True
21-04-0010-46,21-04-0017-46,INSTITUTO TECNICO PROFESIONAL EBEN-EZER,"INSTITUTO TÉCNICO PROFESIONAL ""EBEN-EZER""",97.5,81.0,False,True,True
22-05-0056-46,22-05-0057-46,"INSTITUTO PARTICULAR MIXTO ""MARÍA CHINCHILLA""","INSTITUTO PARTICULAR MIXTO ""MARÍA CHINCHILLA""",100.0,100.0,True,True,True
22-07-0023-46,22-07-0026-46,"COLEGIO PRIVADO ""SAN FRANCISCO DE ASÍS""","COLEGIO PRIVADO ""SAN FRANCISCO DE ASIS""",100.0,90.9,True,True,True
22-07-0033-46,22-07-0036-46,COLEGIO PRIVADO INNOVADOR TECNOLÓGICO GUATEMALTECO,COLEGIO PRINVADO INNOVADOR TECNOLÓGICO GUATEMALTECO,99.0,80.0,False,True,True
22-07-2324-46,22-07-2439-46,COLEGIO PARTICULAR MIXTO SAN CRISTOBAL,COLEGIO PARTICULAR MIXTO SAN CRISTOBAL,100.0,100.0,True,True,True
22-16-0010-46,22-16-0014-46,"COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO ""EMANUEL""","COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO ""EMANUEL""",100.0,100.0,False,True,True
22-11-0078-46,22-11-0079-46,INSTITUTO PARTICULAR MIXTO DE FORMACIÓN Y DESARROLLO PROFESIONAL INDEFORP,INSTITUTO PARTICULAR MIXTO DE FORMACION Y DESARROLLO PROFESIONAL INDEFORP,100.0,100.0,True,True,True
22-11-0086-46,22-11-0087-46,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""","INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""",100.0,100.0,True,True,True
22-11-0095-46,22-11-0096-46,"INSTITUTO PARTICULAR DE FORMACIÓN Y DESARROLLO PROFESIONAL ""INDEFORP""","INSTITUTO PARTICULAR FORMACIÓN Y DESARROLLO PROFESIONAL ""INDEFORP II""",94.2,44.0,True,True,True
22-13-0032-46,22-13-0033-46,LICEO SAN PEDRO,LICEO SAN PEDRO,100.0,100.0,False,True,True
22-09-0009-46,22-09-0011-46,"COLEGIO INTEGRAL ""CIENCIA Y DESARROLLO""","COLEGIO INTEGRAL ""CIENCIA Y DESARROLLO""",100.0,100.0,False,True,True
22-02-0017-46,22-02-2087-46,"COLEGIO PARTICULAR MIXTO ""LICEO PROGRESO""","COLEGIO PARTICULAR MIXTO ""LICEO PROGRESO""",100.0,100.0,True,True,True
22-12-0044-46,22-12-0056-46,"COLEGIO PARTICULAR MIXTO EVANGELICO ""SAMARIA""","COLEGIO PARTICULAR MIXTO EVANGELICO ""SAMARIA""",100.0,97.8,False,True,True
22-12-0051-46,22-12-0052-46,COLEGIO BILINGUE NUEVA ERA,COLEGIO BILINGUE NUEVA ERA,100.0,98.4,True,True,True
22-12-0054-46,22-12-0057-46,COLEGIO PARTICULAR MIXTO SAN JOSÉ OBRERO I,COLEGIO PARTICULAR MIXTO SAN JOSÉ OBRERO I,100.0,77.3,True,True,True
22-01-0020-46,22-01-0255-46,COLEGIO PARTICULAR MIXTO DE MAGISTERIO,COLEGIO PARTICULAR MIXTO DE MAGISTERIO,100.0,97.9,True,True,True
22-01-0302-46,22-01-0320-46,INSTITUTO TÉCNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,100.0,100.0,True,True,True
22-01-0348-46,22-01-0356-46,LICEO BILINGUE INTERAMERICANO,LICEO BILINGUE INTERAMERICANO,100.0,88.9,False,True,True
22-01-0350-46,22-01-0414-46,"COLEGIO PARTICULAR MIXTO ""EBEN EZER""","COLEGIO PARTICULAR MIXTO ""EBEN EZER""",100.0,97.2,False,True,True
22-01-0369-46,22-01-0370-46,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,100.0,99.1,True,True,True
22-01-0369-46,22-01-0371-46,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,100.0,91.7,True,True,True
22-01-0370-46,22-01-0371-46,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,100.0,90.7,True,True,True
22-01-0381-46,22-01-0382-46,CENTRO DE INTEGRACIÓN DE TÉCNICAS EDUCATIVAS -CITE-,CENTRO DE INTEGRACIÓN DE TÉCNICAS EDUCATIVAS -CITE-,100.0,100.0,False,True,True
22-01-0451-46,22-01-0452-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,97.4,True,True,True
22-01-0451-46,22-01-0453-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,97.4,True,True,True
22-01-0452-46,22-01-0453-46,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,100.0,True,True,True
22-01-0664-46,22-01-0725-46,ESCUELA EN CIENCIAS DE LA COMUNICACION ECCO,ESCUELA EN CIENCIAS DE LA COMUNICACION ECCO,100.0,58.8,True,True,True
22-14-0080-46,22-14-0082-46,"INSTITUTO MIXTO DE EDUCACIÓN DE ORIENTE ""IMIDEO NÉRICI""","INSTITUTO MIXTO DE EDUCACIÓN DE ORIENTE ""IMIDEO NÉRICI""",100.0,100.0,True,True,True
22-15-0025-46,22-15-0026-46,COLEGIO INTEGRAL CIENCIA Y DESARROLLO II,COLEGIO INTEGRAL CIENCIA Y DESARROLLO II,100.0,100.0,False,True,True
22-17-0019-46,22-17-0031-46,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,100.0,100.0,True,True,True
22-17-0035-46,22-17-0042-46,LICEO QUESADENCE,LICEO QUESADENCE,100.0,95.7,True,True,True
22-17-0038-46,22-17-0039-46,"COLEGIO INTEGRAL DE COMPUTACIÓN ""EDUCARE""","COLEGIO INTEGRAL DE COMPUTACIÓN ""EDUCARE""",100.0,100.0,True,True,True
22-03-0011-46,22-03-0021-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,100.0,False,True,True
22-03-0026-46,22-03-0030-46,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",100.0,94.1,True,True,True
22-06-0011-46,22-06-0021-46,"COLEGIO PARTICULAR MIXTO ""BRISAS DEL CHINGO""","COLEGIO PARTICULAR MIXTO ""BRISAS DEL CHINGO""",100.0,100.0,True,True,True
22-06-0020-46,22-06-0037-46,LICEO YUPANO,LICEO YUPANO,100.0,100.0,False,True,True
22-06-0023-46,22-06-2267-46,INSTITUTO PARTICULAR MIXTO EL JICARO,INSTITUTO PARTICULAR MIXTO EL JICARO,100.0,100.0,True,True,True
17-08-0001-46,17-08-3107-46,"LICEO EDUCATIVO ""ARTE Y CULTURA""",LICEO EDUCATIVO ARTE Y CULTURA,96.8,31.1,True,True,True
17-14-0044-46,17-14-0086-46,LICEO EDUCATIVO SALEM,LICEO EDUCATIVO SALEM,100.0,52.6,True,True,True
17-14-0078-46,17-14-0080-46,COLEGIO EDUCATIVO DIVERSIFICADO LAS FLORES -CEDIF-,COLEGIO EDUCATIVO DIVERSIFICADO LAS FLORES -CEDIF-,100.0,97.7,True,True,True
17-14-0083-46,17-14-0084-46,"CENTRO EDUCATIVO TÉCNICO PORTILLO ""CETPORT""","CENTRO EDUCATIVO TÉCNICO PORTILLO ""CETPORT""",100.0,100.0,False,True,True
17-01-0078-46,17-01-3821-46,CENTRO EDUCATIVO MODELO,CENTRO EDUCATIVO MODELO,100.0,72.2,False,True,True
17-01-0095-46,17-01-0167-46,INSTITUTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ CAMINO A LA LIBERTAD,"INSTITUTO DE EDUCACIO9N BASICA Y BACHILLERATO POR MADURREZ, CAMINO A LA LIBERTAD",98.1,73.3,False,True,True
17-01-0130-46,17-01-1119-46,INSTITUTO PARTICULAR MIXTO CIENCIA Y DESARROLLO.,INSTITUTO PARTICULAR MIXTO CIENCIA Y DESARROLLO,98.9,100.0,False,True,True
17-01-0136-46,17-01-3949-46,INSTITUTO TECNOLÓGICO HOWARD W. HUNTER.,INSTITUTO TECNOLÓGICO HOWARD W. HUNTER,98.7,98.7,True,True,True
17-01-0179-46,17-01-0181-46,COLEGIO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI,COLEGIO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI,100.0,66.7,True,True,True
17-01-3998-46,17-01-4075-46,INSTITUTO MIXTO DE EDUCACION FUNDAMENTAL IMEF,INSTITUTO MIXTO DE EDUCACION FUNDAMENTAL IMEF,100.0,61.3,True,True,True
